self_brand,compatibility_category,classification_basis,detected_brands,compatibility_brands,source_brands,title,product_brand,source_url,compatibility
Apple,self-only,structured-db,Apple,Apple,,Apple Display 661-16565,Apple,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-16565-149638468,"Panel part numbers: 661-16565. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Apple Display 661-16806,Apple,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-16806-149638469,"Panel part numbers: 661-16806. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Apple Display 661-16807,Apple,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-16807-149638470,"Panel part numbers: 661-16807. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Apple Display 661-38684,Apple,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-38684-138993016,"Panel part numbers: 661-38684. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Apple Display 661-50103,Apple,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-50103-149638490,"Panel part numbers: 661-50103. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Apple Display 661-50106,Apple,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-50106-149638491,"Panel part numbers: 661-50106. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Apple Display 661-53076,Apple,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-53076-149638503,"Panel part numbers: 661-53076. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Apple Display 661-53078,Apple,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-53078-149638505,"Panel part numbers: 661-53078. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Compatible Display 661-41793,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-41793-138993060,"Panel part numbers: 661-41793. Compatible laptop models: Apple A3112 EMC 8623, Apple A3401 EMC 8894, Apple Mac16,1 (14"" 2024), Apple Mac16,6 (14"" 2024), Apple Mac16,8 (14"" 2024), Apple MacBook Pro M4 (14"" 2024) A3112, Apple MacBook Pro M4 Pro (14"" 2024) A3401, Apple Mac16, 1 (14"" 2024), 6 (14"" 2024), 8 (14"" 2024). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Compatible Display 661-41795,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-41795-138993062,"Panel part numbers: 661-41795. Compatible laptop models: Apple A3112 EMC 8623, Apple A3401 EMC 8894, Apple Mac16,1 (14"" 2024), Apple Mac16,6 (14"" 2024), Apple Mac16,8 (14"" 2024), Apple MacBook Pro M4 (14"" 2024) A3112, Apple MacBook Pro M4 Pro (14"" 2024) A3401, Apple Mac16, 1 (14"" 2024), 6 (14"" 2024), 8 (14"" 2024). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Compatible Display 661-50104,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-50104-138993161,"Panel part numbers: 661-50104. Compatible laptop models: Apple A3240 EMC 8781, Apple Mac16,12 (13"" 2025), Apple MacBook Air M4 (13"" 2025) A3240, Apple Mac16, 12 (13"" 2025). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Compatible Display 661-50105,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-50105-138993162,"Panel part numbers: 661-50105. Compatible laptop models: Apple A3240 EMC 8781, Apple Mac16,12 (13"" 2025), Apple MacBook Air M4 (13"" 2025) A3240, Apple Mac16, 12 (13"" 2025). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Compatible Display 661-50129,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-50129-138993171,"Panel part numbers: 661-50129. Compatible laptop models: Apple A3241 EMC 8782, Apple Mac16,13 (15"" 2025), Apple MacBook Air M4 (15"" 2025) A3241, Apple Mac16, 13 (15"" 2025). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Compatible Display 661-50130,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-50130-138993172,"Panel part numbers: 661-50130. Compatible laptop models: Apple A3241 EMC 8782, Apple Mac16,13 (15"" 2025), Apple MacBook Air M4 (15"" 2025) A3241, Apple Mac16, 13 (15"" 2025). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
Apple,self-only,structured-db,Apple,Apple,,Compatible Display 661-50132,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-661-50132-138993174,"Panel part numbers: 661-50132. Compatible laptop models: Apple A3241 EMC 8782, Apple Mac16,13 (15"" 2025), Apple MacBook Air M4 (15"" 2025) A3241, Apple Mac16, 13 (15"" 2025). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
